  -1.34268546      -2.19719577    
  -1.30260527      -2.30321956    
  -1.26252508      -2.40603042    
  -1.22244501      -2.50562811    
  -1.18236482      -2.60201359    
  -1.14228463      -2.69518566    
  -1.10220456      -2.78514528    
  -1.06212437      -2.87189198    
  -1.02204418      -2.95542574    
 -0.981963992      -3.03574657    
 -0.941883862      -3.11285472    
 -0.901803732      -3.18674994    
 -0.861723542      -3.25743246    
 -0.821643353      -3.32490206    
 -0.781563222      -3.38915896    
 -0.741483092      -3.45020294    
 -0.701402903      -3.50803399    
 -0.661322713      -3.56265235    
 -0.621242583      -3.61405754    
 -0.581162453      -3.66225028    
 -0.541082263      -3.70723009    
 -0.501002073      -3.74899697    
 -0.460921943      -3.78755093    
 -0.420841783      -3.82289219    
 -0.380761623      -3.85502052    
 -0.340681463      -3.88393617    
 -0.300601304      -3.90963888    
 -0.260521144      -3.93212867    
 -0.220440984      -3.95140576    
 -0.180360824      -3.96746993    
 -0.140280664      -3.98032141    
 -0.100200504      -3.98995996    
  -6.01203442E-02  -3.99638557    
  -2.00401843E-02  -3.99959850    
   2.00399756E-02  -3.99959850    
   6.01201355E-02  -3.99638557    
  0.100200295      -3.98995996    
  0.140280455      -3.98032141    
  0.180360615      -3.96747017    
  0.220440775      -3.95140576    
  0.260520935      -3.93212891    
  0.300601095      -3.90963888    
  0.340681255      -3.88393641    
  0.380761415      -3.85502076    
  0.420841575      -3.82289243    
  0.460921735      -3.78755116    
  0.501001894      -3.74899721    
  0.541082025      -3.70723033    
  0.581162214      -3.66225052    
  0.621242404      -3.61405778    
  0.661322534      -3.56265259    
  0.701402664      -3.50803423    
  0.741482854      -3.45020318    
  0.781563044      -3.38915920    
  0.821643174      -3.32490253    
  0.861723304      -3.25743294    
  0.901803493      -3.18675041    
  0.941883683      -3.11285520    
  0.981963813      -3.03574705    
   1.02204394      -2.95542622    
   1.06212413      -2.87189245    
   1.10220432      -2.78514576    
   1.14228439      -2.69518638    
   1.18236458      -2.60201406    
   1.22244477      -2.50562882    
   1.26252496      -2.40603065    
   1.30260515      -2.30321980    
   1.34268522      -2.19719648    
   1.38276541      -2.08795977    
   1.42284560      -1.97551036    
   1.46292567      -1.85984850    
   1.50300586      -1.74097347    
   1.54308605      -1.61888552    
   1.58316624      -1.49358463    
   1.62324643      -1.36507106    
   1.66332650      -1.23334503    
   1.70340669      -1.09840560    
   1.74348688     -0.960253477    
   1.78356695     -0.818888903    
   1.82364714     -0.674311161    
   1.86372733     -0.526520491    
   1.90380752     -0.375516891    
   1.94388771     -0.221300602    
   1.98396778      -6.38718605E-02
   2.02404785       9.67698097E-02
   2.06412816      0.260624886    
   2.10420823      0.427692413    
   2.14428854      0.597973347    
   2.18436861      0.771466255    
   2.22444868      0.948172092    
   2.26452899       1.12809134    
   2.30460906       1.31122303    
   2.34468937       1.49756813    
   2.38476944       1.68712521    
   2.42484951       1.87989521    
   2.46492982       2.07587910    
   2.50500989       2.27507448    
   2.54508996       2.47748280    
   2.58517027       2.68310547    
   2.62525034       2.89193916    
   2.66533041       3.10398626    
   2.70541072       3.31924725    
   2.74549079       3.53771973    
   2.78557110       3.75940657    
   2.82565117       3.98430443    
   2.86573124       4.21241570    
   2.90581155       4.44374084    
   2.94589162       4.67827702    
   2.98597193       4.91602802    
   3.02605200       5.15699100    
   3.06613207       5.40116596    
   3.10621238       5.64855576    
   3.14629245       5.89915657    
   3.18637252       6.15296936    
   3.22645283       6.40999794    
   3.26653290       6.67023754    
   3.30661297       6.93368912    
   3.34669328       7.20035553    
   3.38677335       7.47023392    
   3.42685366       7.74332619    
   3.46693373       8.01962948    
   3.50701380       8.29914570    
   3.54709411       8.58187675    
   3.58717418       8.86781883    
   3.62725449       9.15697479    
   3.66733456       9.44934273    
   3.70741463       9.74492359    
   3.74749494       10.0437183    
   3.78757501       10.3457241    
   3.82765508       10.6509438    
   3.86773539       10.9593773    
   3.90781546       11.2710218    
   3.94789553       11.5858793    
   3.98797584       11.9039516    
   4.02805614       12.2252369    
   4.06813622       12.5497322    
   4.10821629       12.8774414    
   4.14829636       13.2083626    
   4.18837643       13.5424976    
   4.22845697       13.8798485    
   4.26853704       14.2204094    
   4.30861712       14.5641823    
   4.34869719       14.9111671    
   4.38877726       15.2613659    
   4.42885780       15.6147823    
   4.46893787       15.9714050    
   4.50901794       16.3312435    
   4.54909801       16.6942921    
   4.58917809       17.0605564    
   4.62925816       17.4300308    
   4.66933870       17.8027248    
   4.70941877       18.1786251    
   4.74949884       18.5577393    
   4.78957891       18.9400654    
   4.82965899       19.3256054    
   4.86973953       19.7143631    
   4.90981960       20.1063290    
   4.94989967       20.5015068    
   4.98997974       20.8998985    
   5.03005981       21.3015022    
   5.07013988       21.7063179    
   5.11022043       22.1143532    
   5.15030050       22.5255947    
   5.19038057       22.9400501    
   5.23046064       23.3577194    
   5.27054071       23.7785988    
   5.31062126       24.2026978    
   5.35070133       24.6300049    
   5.39078140       25.0605240    
   5.43086147       25.4942570    
   5.47094154       25.9312019    
   5.51102209       26.3713646    
   5.55110216       26.8147354    
   5.59118223       27.2613182    
   5.63126230       27.7111149    
   5.67134237       28.1641235    
   5.71142292       28.6203499    
   5.75150299       29.0797882    
   5.79158306       29.5424347    
   5.83166313       30.0082932    
   5.87174320       30.4773674    
   5.91182327       30.9496536    
   5.95190382       31.4251595    
   5.99198389       31.9038696    
   6.03206396       32.3857956    
   6.07214403       32.8709335    
   6.11222410       33.3592834    
   6.15230465       33.8508530    
   6.19238472       34.3456268    
   6.23246479       34.8436165    
   6.27254486       35.3448181    
   6.31262493       35.8492317    
   6.35270500       36.3568611    
   6.39278555       36.8677063    
   6.43286562       37.3817596    
   6.47294569       37.8990250    
   6.51302576       38.4195061    
   6.55310583       38.9431953    
   6.59318638       39.4701080    
   6.63326645       40.0002251    
   6.67334652       40.5335541    
   6.71342659       41.0700951    
   6.75350666       41.6098518    
   6.79358721       42.1528282    
   6.83366728       42.6990089    
   6.87374735       43.2484016    
   6.91382742       43.8010101    
   6.95390749       44.3568306    
   6.99398804       44.9158669    
   7.03406811       45.4781151    
   7.07414818       46.0435715    
   7.11422825       46.6122437    
   7.15430832       47.1841278    
   7.19438839       47.7592239    
   7.23446894       48.3375397    
   7.27454901       48.9190636    
   7.31462908       49.5037994    
   7.35470915       50.0917473    
   7.39478922       50.6829071    
   7.43486977       51.2772903    
   7.47494984       51.8748741    
   7.51502991       52.4756737    
   7.55510998       53.0796852    
   7.59519005       53.6869125    
   7.63527012       54.2973480    
   7.67535067       54.9110069    
   7.71543074       55.5278702    
   7.75551081       56.1479492    
   7.79559088       56.7712364    
   7.83567095       57.3977394    
   7.87575150       58.0274620    
   7.91583157       58.6603889    
   7.95591164       59.2965317    
   7.99599171       59.9358826    
   8.03607178       60.5784531    
   8.07615185       61.2242279    
   8.11623192       61.8732224    
   8.15631199       62.5254288    
   8.19639301       63.1808548    
   8.23647308       63.8394852    
   8.27655315       64.5013351    
   8.31663322       65.1663895    
   8.35671329       65.8346558    
   8.39679337       66.5061417    
   8.43687344       67.1808319    
   8.47695351       67.8587418    
   8.51703358       68.5398636    
   8.55711365       69.2241974    
   8.59719467       69.9117584    
   8.63727474       70.6025162    
   8.67735481       71.2964859    
   8.71743488       71.9936676    
   8.75751495       72.6940689    
   8.79759502       73.3976746    
   8.83767509       74.1044998    
   8.87775517       74.8145370    
   8.91783524       75.5277863    
   8.95791531       76.2442474    
   8.99799538       76.9639206    
   9.03807640       77.6868286    
   9.07815647       78.4129257    
   9.11823654       79.1422348    
   9.15831661       79.8747635    
   9.19839668       80.6105042    
   9.23847675       81.3494492    
   9.27855682       82.0916138    
   9.31863689       82.8369904    
   9.35871696       83.5855865    
   9.39879704       84.3373871    
   9.43887711       85.0923996    
   9.47895813       85.8506470    
   9.51903820       86.6120911    
   9.55911827       87.3767395    
   9.59919834       88.1446075    
   9.63927841       88.9156876    
   9.67935848       89.6899796    
   9.71943855       90.4674835    
   9.75951862       91.2482071    
   9.79959869       92.0321350    
   9.83967876       92.8192749    
   9.87975883       93.6096344    
   9.91983986       94.4032211    
   9.95991993       95.2000046    
   10.0000000       96.0000000    
